Gene,Score
GENE_1392,0.41284
GENE_1393,0.212087
GENE_1394,0.229642
GENE_1395,0.191832
GENE_1396,0.148524
GENE_1397,0.185072
GENE_1398,0.127606
GENE_1399,0.253408
GENE_1400,0.173003
GENE_1401,0.273379
GENE_1402,0.09441
GENE_1403,0.283088
GENE_1404,0.333353
GENE_1405,0.050626
GENE_1406,0.287406
GENE_1407,0.372767
GENE_1408,0.129036
GENE_1409,0.417257
GENE_1410,0.291902
GENE_1411,0.179499
GENE_1412,0.244423
GENE_1413,0.305833
GENE_1414,0.257601
GENE_1415,0.303876
GENE_1416,0.157933
GENE_1417,0.266936
GENE_1418,0.108629
GENE_1419,0.238877
GENE_1420,0.159609
GENE_1421,0.176447
GENE_1422,0.373609
GENE_1423,0.359131
GENE_1424,0.310914
GENE_1425,0.140769
GENE_1426,0.218359
GENE_1427,0.37131
GENE_1428,0.264172
GENE_1429,0.481933
GENE_1430,0.289332
GENE_1431,0.269205
GENE_1432,0.219088
GENE_1434,0.263354
GENE_1435,0.234753
GENE_1436,0.320811
GENE_1437,0.34567
GENE_1438,0.171401
GENE_1439,0.116877
GENE_1440,0.066379
GENE_1441,0.300799
GENE_1442,0.139663
GENE_1443,0.034711
GENE_1444,0.288858
GENE_1445,0.4993
GENE_1446,0.249393
GENE_1447,0.333849
GENE_1449,0.258183
GENE_1450,0.240111
GENE_1452,0.341908
GENE_1453,0.220973
GENE_1454,0.276739
GENE_1455,0.28217
GENE_1456,0.183191
GENE_1457,0.349204
GENE_1458,0.232504
GENE_1459,0.174425
GENE_1460,0.303651
GENE_1461,0.160153
GENE_1462,0.252818
GENE_1463,0.249088
GENE_1464,0.35859
GENE_1465,0.29747
GENE_1466,0.247497
GENE_1467,0.331777
GENE_1468,0.389021
GENE_1469,0.305781
GENE_1470,0.251035
GENE_1471,0.118816
GENE_1472,0.143489
GENE_1473,0.219478
GENE_1474,0.189049
GENE_1475,0.231303
GENE_1476,0.255665
GENE_1477,0.302969
GENE_1478,0.24295
GENE_1479,0.29865
GENE_1480,0.256447
GENE_1483,0.202453
GENE_1484,0.156066
GENE_1485,0.235591
GENE_1486,0.129031
GENE_1488,0.309993
GENE_1489,0.403075
GENE_1490,0.371876
GENE_1492,0.228656
GENE_1493,0.399073
GENE_1494,0.264867
GENE_1495,0.216291
GENE_1496,0.18866
GENE_1497,0.219753
GENE_1498,0.211182
GENE_1499,0.267042
GENE_1500,0.266057
GENE_1502,0.250305
GENE_1503,0.293694
GENE_1504,0.369065
GENE_1505,0.344955
GENE_1506,0.10151
GENE_1507,0.01
GENE_1508,0.343432
GENE_1509,0.113312
GENE_1510,0.227523
GENE_1511,0.132989
GENE_1512,0.069802
GENE_1513,0.304146
GENE_1514,0.325916
GENE_1515,0.192349
GENE_1516,0.01
GENE_1517,0.195376
GENE_1518,0.28918
GENE_1519,0.102109
GENE_1520,0.268336
GENE_1521,0.248469
GENE_1522,0.307929
GENE_1523,0.261958
GENE_1524,0.152693
GENE_1525,0.369657
GENE_1526,0.234147
GENE_1527,0.24727
GENE_1528,0.156673
GENE_1529,0.205672
GENE_1530,0.16152
GENE_1532,0.232705
GENE_1533,0.421171
GENE_1534,0.11281
GENE_1535,0.088644
GENE_1536,0.397117
GENE_1537,0.229068
GENE_1538,0.183093
GENE_1539,0.35399
GENE_1540,0.189438
GENE_1542,0.432601
GENE_1543,0.317793
GENE_1544,0.201209
GENE_1545,0.465731
GENE_1546,0.189429
GENE_1547,0.47421
GENE_1548,0.279929
GENE_1549,0.380174
GENE_1550,0.406151
GENE_1551,0.2532
GENE_1552,0.174658
GENE_1553,0.295997
GENE_1554,0.182228
GENE_1555,0.451339
GENE_1556,0.263654
GENE_1557,0.213468
GENE_1558,0.268468
GENE_1559,0.115287
GENE_1560,0.152839
GENE_1561,0.370041
GENE_1562,0.184311
GENE_1563,0.145309
GENE_1564,0.303665
GENE_1565,0.36857
GENE_1566,0.321895
GENE_1567,0.349605
GENE_1568,0.17432
GENE_1569,0.107819
GENE_1570,0.400133
GENE_1571,0.217732
GENE_1572,0.224917
GENE_1573,0.382819
GENE_1574,0.305623
GENE_1575,0.295589
GENE_1576,0.4665
GENE_1577,0.185648
GENE_1578,0.342784
GENE_1579,0.255701
GENE_1580,0.276859
GENE_1581,0.402847
GENE_1582,0.300784
GENE_1583,0.30383
GENE_1584,0.357251
GENE_1585,0.213505
GENE_1586,0.166079
GENE_1587,0.145519
GENE_1588,0.053364
GENE_1589,0.455621
GENE_1590,0.139679
GENE_1591,0.227875
GENE_1592,0.222319
GENE_1593,0.280741
GENE_1594,0.331574
GENE_1595,0.336047
GENE_1596,0.191692
GENE_1597,0.233288
GENE_1598,0.278258
GENE_1599,0.225131
GENE_1600,0.410735
GENE_1601,0.299097
GENE_1602,0.323488
GENE_1603,0.316288
GENE_1604,0.367347
GENE_1605,0.268102
GENE_1606,0.120317
GENE_1607,0.289969
GENE_1608,0.184864
GENE_1609,0.197138
GENE_1610,0.308636
GENE_1611,0.373828
GENE_1612,0.252127
GENE_1613,0.280883
GENE_1614,0.420221
GENE_1615,0.274075
GENE_1616,0.510168
GENE_1617,0.306551
GENE_1618,0.073924
GENE_1619,0.325334
GENE_1620,0.288116
GENE_1621,0.378975
GENE_1622,0.317318
GENE_1623,0.236154
GENE_1624,0.12757
GENE_1625,0.229098
GENE_1626,0.164948
GENE_1627,0.191948
GENE_1628,0.308858
GENE_1629,0.41699
GENE_1631,0.289467
GENE_1632,0.130412
GENE_1634,0.29446
GENE_1635,0.369663
GENE_1636,0.189022
GENE_1637,0.236598
GENE_1638,0.251469
GENE_1639,0.17151
GENE_1640,0.314828
GENE_1642,0.237905
GENE_1643,0.291953
GENE_1644,0.161251
GENE_1645,0.206254
GENE_1646,0.322238
GENE_1647,0.212717
GENE_1648,0.422696
GENE_1649,0.210036
GENE_1650,0.272468
GENE_1651,0.343259
GENE_1652,0.108163
GENE_1653,0.073919
GENE_1654,0.097434
GENE_1655,0.376258
GENE_1656,0.194814
GENE_1657,0.50582
GENE_1658,0.193575
GENE_1659,0.268455
GENE_1660,0.404211
GENE_1661,0.450609
GENE_1662,0.45615
GENE_1663,0.370837
GENE_1664,0.352406
GENE_1665,0.309253
GENE_1666,0.327836
GENE_1667,0.194881
GENE_1668,0.16818
GENE_1669,0.249663
GENE_1670,0.232982
GENE_1671,0.204677
GENE_1672,0.319639
GENE_1673,0.345531
GENE_1674,0.258841
GENE_1675,0.397753
GENE_1676,0.135831
GENE_1677,0.230634
GENE_1678,0.178318
GENE_1679,0.213346
GENE_1680,0.241732
GENE_1681,0.237825
GENE_1682,0.401345
GENE_1683,0.313081
GENE_1684,0.147581
GENE_1685,0.435409
GENE_1686,0.372103
GENE_1687,0.30821
GENE_1688,0.227352
GENE_1689,0.154056
GENE_1690,0.212779
GENE_1691,0.358875
GENE_1692,0.438459
GENE_1693,0.404324
GENE_1694,0.201115
GENE_1695,0.138038
GENE_1696,0.264089
GENE_1697,0.073156
GENE_1698,0.432317
GENE_1699,0.68524
GENE_1700,0.203396
GENE_1701,0.09053
GENE_1702,0.30136
GENE_1703,0.19673
GENE_1704,0.133008
GENE_1705,0.01
GENE_1706,0.247249
GENE_1707,0.427225
GENE_1708,0.416126
GENE_1709,0.20429
GENE_1710,0.189779
GENE_1711,0.296877
GENE_1712,0.150161
GENE_1713,0.280179
GENE_1714,0.326608
GENE_1715,0.372693
GENE_1716,0.239985
GENE_1717,0.229633
GENE_1718,0.162202
GENE_1719,0.167312
GENE_1720,0.227352
GENE_1721,0.286737
GENE_1722,0.341358
GENE_1723,0.169682
GENE_1724,0.399269
GENE_1725,0.222888
GENE_1726,0.247863
GENE_1727,0.175279
GENE_1728,0.01
GENE_1729,0.338405
GENE_1730,0.323684
GENE_1731,0.221867
GENE_1732,0.256699
GENE_1733,0.301594
GENE_1734,0.093745
GENE_1735,0.197095
GENE_1736,0.329426
GENE_1737,0.124571
GENE_1738,0.279356
GENE_1739,0.114342
GENE_1740,0.296643
GENE_1741,0.246436
GENE_1742,0.088487
GENE_1743,0.366474
GENE_1744,0.176541
GENE_1745,0.168975
GENE_1746,0.270057
GENE_1747,0.364864
GENE_1748,0.148418
GENE_1749,0.256168
GENE_1750,0.292882
GENE_1751,0.319311
GENE_1752,0.267644
GENE_1753,0.213297
GENE_1754,0.167241
GENE_1755,0.258614
GENE_1756,0.142786
GENE_1757,0.01
GENE_1759,0.293656
GENE_1761,0.340393
GENE_1762,0.013707
GENE_1763,0.149027
GENE_1764,0.311915
GENE_1765,0.45575
GENE_1766,0.252079
GENE_1767,0.1772
GENE_1768,0.23171
GENE_1769,0.387488
GENE_1770,0.185404
GENE_1771,0.170081
GENE_1772,0.201726
GENE_1773,0.154667
GENE_1774,0.262267
GENE_1775,0.412468
GENE_1776,0.282308
GENE_1777,0.224765
GENE_1778,0.220819
GENE_1779,0.093681
GENE_1780,0.338311
GENE_1781,0.242216
GENE_1782,0.231952
GENE_1783,0.569311
GENE_1784,0.279875
GENE_1785,0.174821
GENE_1786,0.357364
GENE_1787,0.514845
GENE_1788,0.261327
GENE_1789,0.106172
GENE_1790,0.341923
GENE_1791,0.183186
GENE_1792,0.43733
GENE_1793,0.358005
GENE_1794,0.205268
GENE_1795,0.378102
GENE_1796,0.256786
GENE_1797,0.335277
GENE_1798,0.298473
GENE_1799,0.165364
GENE_1800,0.185645
GENE_1801,0.352996
GENE_1802,0.216522
GENE_1803,0.209635
GENE_1804,0.154488
GENE_1805,0.29236
GENE_1806,0.456252
GENE_1807,0.143247
GENE_1808,0.252422
GENE_1809,0.391222
GENE_1810,0.242036
GENE_1811,0.295237
GENE_1812,0.143761
GENE_1813,0.292831
GENE_1814,0.231286
GENE_1815,0.348573
GENE_1816,0.368739
GENE_1817,0.508956
GENE_1818,0.307963
GENE_1819,0.28258
GENE_1820,0.269438
GENE_1821,0.214683
GENE_1822,0.283848
GENE_1823,0.22046
GENE_1824,0.266846
GENE_1825,0.38176
GENE_1826,0.149346
GENE_1827,0.363988
GENE_1828,0.381712
GENE_1829,0.238193
GENE_1830,0.037815
GENE_1831,0.189218
GENE_1832,0.379699
GENE_1833,0.247713
GENE_1834,0.15007
GENE_1835,0.199523
GENE_1836,0.334062
GENE_1837,0.304673
GENE_1838,0.226107
GENE_1839,0.213318
GENE_1840,0.210824
GENE_1841,0.157759
GENE_1842,0.411538
GENE_1843,0.217768
GENE_1844,0.371716
GENE_1845,0.402132
GENE_1846,0.349831
GENE_1847,0.206838
GENE_1848,0.290373
GENE_1849,0.24758
GENE_1850,0.15963
GENE_1851,0.282436
GENE_1852,0.132096
GENE_1853,0.368768
GENE_1854,0.203538
GENE_1855,0.270116
GENE_1856,0.278329
GENE_1857,0.22411
GENE_1858,0.308669
GENE_1859,0.20251
GENE_1860,0.33713
GENE_1861,0.115402
GENE_1862,0.262638
GENE_1863,0.443893
GENE_1864,0.149967
GENE_1865,0.182226
GENE_1866,0.301391
GENE_1867,0.267958
GENE_1868,0.285063
GENE_1869,0.298919
GENE_1870,0.313472
GENE_1871,0.36097
GENE_1872,0.290982
GENE_1873,0.225874
GENE_1874,0.317257
GENE_1875,0.439988
GENE_1876,0.236737
GENE_1877,0.152547
GENE_1878,0.360708
GENE_1879,0.237962
GENE_1880,0.032733
GENE_1881,0.334742
GENE_1882,0.196467
GENE_1883,0.240947
GENE_1884,0.283198
GENE_1885,0.26905
GENE_1886,0.320945
GENE_1887,0.206451
GENE_1888,0.301311
GENE_1889,0.224045
GENE_1890,0.323881
GENE_1891,0.311537
GENE_1892,0.156456
GENE_1893,0.358598
GENE_1894,0.196404
GENE_1895,0.330806
GENE_1896,0.286729
GENE_1897,0.433818
GENE_1898,0.227653
GENE_1899,0.215068
GENE_1900,0.248058
GENE_1901,0.219682
GENE_1902,0.329994
GENE_1903,0.088369
GENE_1904,0.144632
GENE_1905,0.14322
GENE_1906,0.345031
GENE_1907,0.421061
GENE_1909,0.239555
GENE_1910,0.233118
GENE_1911,0.257005
GENE_1912,0.366188
GENE_1913,0.157265
GENE_1914,0.273837
GENE_1915,0.34752
GENE_1916,0.300109
GENE_1917,0.268958
GENE_1918,0.350105
GENE_1919,0.01
GENE_1920,0.317788
GENE_1921,0.184592
GENE_1922,0.066937
GENE_1923,0.30112
GENE_1924,0.387366
GENE_1925,0.236255
GENE_1926,0.345287
GENE_1927,0.411228
GENE_1928,0.381491
GENE_1929,0.413996
GENE_1930,0.324213
GENE_1932,0.257543
GENE_1933,0.089803
GENE_1934,0.225394
GENE_1935,0.165675
GENE_1936,0.467094
GENE_1937,0.232411
GENE_1938,0.26232
GENE_1939,0.305149
GENE_1940,0.25436
GENE_1941,0.419505
GENE_1942,0.187735
GENE_1943,0.269461
GENE_1944,0.175753
GENE_1945,0.117998
GENE_1946,0.188823
GENE_1947,0.246296
GENE_1948,0.20707
GENE_1949,0.180758
GENE_1950,0.109368
GENE_1951,0.241689
GENE_1952,0.099528
GENE_1953,0.326006
GENE_1954,0.258244
GENE_1955,0.104245
GENE_1956,0.219079
GENE_1957,0.174784
GENE_1958,0.281917
GENE_1959,0.384045
GENE_1960,0.362483
GENE_1961,0.261503
GENE_1962,0.233987
GENE_1963,0.317134
GENE_1964,0.27132
GENE_1965,0.174803
GENE_1966,0.218095
GENE_1967,0.170397
GENE_1968,0.357601
GENE_1969,0.252131
GENE_1970,0.440119
GENE_1971,0.243934
GENE_1972,0.179159
GENE_1973,0.098629
GENE_1974,0.069686
GENE_1975,0.091586
GENE_1976,0.276713
GENE_1977,0.300873
GENE_1978,0.091881
GENE_1979,0.339504
GENE_1980,0.201694
GENE_1981,0.264679
GENE_1982,0.411222
GENE_1983,0.339684
GENE_1984,0.223147
GENE_1985,0.160881
GENE_1986,0.034818
GENE_1987,0.178085
GENE_1988,0.228887
GENE_1989,0.151282
GENE_1990,0.236874
GENE_1991,0.257685
GENE_1992,0.227514
GENE_1993,0.185
GENE_1994,0.266865
GENE_1995,0.294194
GENE_1996,0.14096
GENE_1997,0.391093
GENE_1998,0.240141
GENE_1999,0.251885
GENE_2001,0.320821
GENE_2002,0.273322
GENE_2003,0.345314
GENE_2006,0.278712
GENE_2007,0.188756
GENE_2008,0.28615
GENE_2009,0.135627
GENE_2010,0.260856
GENE_2011,0.246677
GENE_2012,0.229188
GENE_2013,0.237146
GENE_2014,0.061815
GENE_2016,0.195128
GENE_2017,0.259284
GENE_2018,0.265986
GENE_2019,0.147232
GENE_2020,0.376571
GENE_2021,0.163383
GENE_2022,0.346946
GENE_2023,0.292719
GENE_2024,0.185377
GENE_2025,0.577531
GENE_2026,0.130636
GENE_2027,0.341915
GENE_2029,0.350058
GENE_2030,0.182938
GENE_2031,0.389247
GENE_2032,0.374995
GENE_2033,0.278869
GENE_2034,0.276032
GENE_2035,0.236569
GENE_2037,0.331081
GENE_2038,0.329349
GENE_2039,0.075147
GENE_2040,0.380434
GENE_2041,0.083751
GENE_2042,0.353255
GENE_2043,0.362671
GENE_2044,0.290903
GENE_2045,0.208919
GENE_2046,0.13943
GENE_2047,0.228508
GENE_2048,0.219197
GENE_2049,0.327966
GENE_2050,0.381031
GENE_2051,0.389568
GENE_2052,0.193783
GENE_2053,0.229078
GENE_2054,0.081656
GENE_2055,0.169413
GENE_2056,0.346485
GENE_2057,0.411558
GENE_2058,0.126565
GENE_2059,0.190754
GENE_2060,0.247359
GENE_2061,0.278016
GENE_2062,0.16904
GENE_2063,0.292406
GENE_2064,0.202616
GENE_2065,0.248555
GENE_2066,0.304628
GENE_2067,0.250642
GENE_2068,0.206361
GENE_2069,0.239039
GENE_2070,0.241164
GENE_2071,0.212999
GENE_2072,0.22412
GENE_2073,0.409865
GENE_2074,0.306092
GENE_2075,0.220452
GENE_2076,0.319695
GENE_2077,0.216618
GENE_2078,0.367312
GENE_2079,0.286964
GENE_2080,0.23927
GENE_2081,0.294772
GENE_2082,0.092912
GENE_2083,0.137323
GENE_2084,0.130607
GENE_2085,0.264294
GENE_2086,0.423251
GENE_2087,0.47313
GENE_2088,0.313805
GENE_2089,0.300084
GENE_2090,0.069894
GENE_2091,0.195733
GENE_2092,0.171222
GENE_2093,0.187915
GENE_2094,0.233186
GENE_2095,0.202791
GENE_2096,0.05207
GENE_2097,0.324791
GENE_2098,0.142726
GENE_2099,0.273925
GENE_2100,0.457408
GENE_2101,0.158062
GENE_2102,0.01
GENE_2103,0.2214
GENE_2104,0.360096
GENE_2105,0.445835
GENE_2106,0.127045
GENE_2107,0.29967
GENE_2108,0.203469
GENE_2109,0.239405
GENE_2110,0.514434
GENE_2111,0.099703
GENE_2112,0.275374
GENE_2113,0.296769
GENE_2114,0.358579
GENE_2115,0.259798
GENE_2116,0.280805
GENE_2117,0.210835
GENE_2118,0.276913
GENE_2119,0.215681
GENE_2120,0.312157
GENE_2121,0.213039
GENE_2122,0.28771
GENE_2123,0.247074
GENE_2124,0.362605
GENE_2125,0.244861
GENE_2126,0.072697
GENE_2127,0.376192
GENE_2128,0.159427
GENE_2129,0.184623
GENE_2130,0.190434
GENE_2132,0.387444
GENE_2133,0.036433
GENE_2134,0.563775
GENE_2135,0.355606
GENE_2136,0.272324
GENE_2137,0.244511
GENE_2139,0.278555
GENE_2140,0.302112
GENE_2141,0.314522
GENE_2142,0.30556
GENE_2143,0.258958
GENE_2144,0.230266
GENE_2145,0.234873
GENE_2146,0.230509
GENE_2147,0.363377
GENE_2148,0.309356
GENE_2149,0.01
GENE_2150,0.31559
GENE_2151,0.269474
GENE_2152,0.248129
GENE_2153,0.211148
GENE_2154,0.362411
GENE_2155,0.344753
GENE_2156,0.172712
GENE_2157,0.290705
GENE_2158,0.152834
GENE_2159,0.262038
GENE_2160,0.187328
GENE_2161,0.336239
GENE_2162,0.345313
GENE_2163,0.301309
GENE_2164,0.32251
GENE_2165,0.301618
GENE_2166,0.185852
GENE_2167,0.293192
GENE_2168,0.330041
GENE_2169,0.325429
GENE_2170,0.368891
GENE_2171,0.32083
GENE_2172,0.285145
GENE_2173,0.357015
GENE_2174,0.247348
GENE_2175,0.161813
GENE_2176,0.233693
GENE_2177,0.17551
GENE_2178,0.182482
GENE_2179,0.235548
GENE_2180,0.170758
GENE_2181,0.219204
GENE_2182,0.060639
GENE_2183,0.271329
GENE_2184,0.250121
GENE_2185,0.168291
GENE_2186,0.315925
GENE_2187,0.343757
GENE_2188,0.089244
GENE_2189,0.173728
GENE_2190,0.173086
GENE_2191,0.15601
GENE_2192,0.332947
GENE_2193,0.230617
GENE_2194,0.223549
GENE_2195,0.049614
GENE_2196,0.313542
GENE_2197,0.126074
GENE_2198,0.255993
GENE_2199,0.277738
GENE_2200,0.386066
GENE_2201,0.119118
GENE_2202,0.01
GENE_2203,0.268385
GENE_2204,0.430051
GENE_2205,0.373895
GENE_2206,0.270966
GENE_2207,0.200836
GENE_2208,0.330712
GENE_2209,0.152645
GENE_2210,0.297636
GENE_2211,0.450547
GENE_2212,0.356021
GENE_2213,0.525966
GENE_2214,0.289242
GENE_2215,0.199104
GENE_2216,0.247443
GENE_2217,0.073092
GENE_2218,0.180529
GENE_2219,0.209072
GENE_2220,0.197591
GENE_2221,0.265235
GENE_2222,0.167758
GENE_2223,0.362103
GENE_2224,0.250021
GENE_2225,0.24907
GENE_2226,0.217211
GENE_2227,0.265519
GENE_2228,0.33251
GENE_2229,0.163287
GENE_2230,0.334188
GENE_2231,0.219627
GENE_2232,0.115413
GENE_2233,0.168074
GENE_2234,0.202378
GENE_2235,0.337439
GENE_2236,0.276256
GENE_2237,0.269359
GENE_2238,0.33509
GENE_2239,0.236263
GENE_2240,0.289046
GENE_2241,0.239678
GENE_2242,0.276536
GENE_2243,0.191724
GENE_2244,0.01
GENE_2245,0.236572
GENE_2246,0.392275
GENE_2247,0.342622
GENE_2248,0.34654
GENE_2249,0.373613
GENE_2250,0.258866
GENE_2251,0.269732
GENE_2252,0.188235
GENE_2253,0.218393
GENE_2254,0.311577
GENE_2255,0.370388
GENE_2256,0.236055
GENE_2257,0.204981
GENE_2258,0.250053
GENE_2259,0.310121
GENE_2260,0.105615
GENE_2261,0.020382
GENE_2262,0.194946
GENE_2263,0.127929
GENE_2264,0.199186
GENE_2265,0.235222
GENE_2266,0.204675
GENE_2267,0.395247
GENE_2268,0.282674
GENE_2270,0.280047
GENE_2271,0.312221
GENE_2272,0.136117
GENE_2273,0.353911
GENE_2274,0.242424
GENE_2275,0.317048
GENE_2276,0.142814
GENE_2277,0.094624
GENE_2278,0.331789
GENE_2279,0.287641
GENE_2280,0.159795
GENE_2281,0.163034
GENE_2282,0.362543
GENE_2283,0.131059
GENE_2284,0.414267
GENE_2285,0.159938
GENE_2286,0.313839
GENE_2287,0.217138
GENE_2288,0.310319
GENE_2289,0.195589
GENE_2290,0.383721
GENE_2291,0.254092
GENE_2292,0.149781
GENE_2293,0.324082
GENE_2294,0.198679
GENE_2295,0.22714
GENE_2296,0.150565
GENE_2297,0.01
GENE_2298,0.230897
GENE_2299,0.491262
GENE_2300,0.32846
GENE_2302,0.248074
GENE_2303,0.223711
GENE_2304,0.252247
GENE_2305,0.304712
GENE_2306,0.131919
GENE_2307,0.361432
GENE_2308,0.321538
GENE_2309,0.321819
GENE_2310,0.293848
GENE_2311,0.251962
GENE_2312,0.317286
GENE_2313,0.309181
GENE_2314,0.214596
GENE_2315,0.19264
GENE_2316,0.260186
GENE_2317,0.404902
GENE_2318,0.126089
GENE_2319,0.103247
GENE_2320,0.416476
GENE_2321,0.255089
GENE_2322,0.267334
GENE_2323,0.274395
GENE_2324,0.22768
GENE_2325,0.398986
GENE_2326,0.08991
GENE_2327,0.16715
GENE_2328,0.239675
GENE_2329,0.085681
GENE_2330,0.232415
GENE_2331,0.416147
GENE_2332,0.252089
GENE_2333,0.27307
GENE_2334,0.123984
GENE_2335,0.188364
GENE_2336,0.21248
GENE_2337,0.218228
GENE_2338,0.378164
GENE_2339,0.305769
GENE_2340,0.138854
GENE_2341,0.27465
GENE_2342,0.299822
GENE_2343,0.364015
GENE_2344,0.408054
GENE_2345,0.148491
GENE_2346,0.168914
GENE_2347,0.124242
GENE_2348,0.226598
GENE_2349,0.296636
GENE_2350,0.348733
GENE_2352,0.242405
GENE_2353,0.218015
GENE_2354,0.265176
GENE_2355,0.166486
GENE_2356,0.458954
GENE_2357,0.089234
GENE_2358,0.268474
GENE_2361,0.452361
GENE_2362,0.25068
GENE_2363,0.230996
GENE_2364,0.214255
GENE_2365,0.231961
GENE_2366,0.387285
GENE_2367,0.028814
GENE_2368,0.403343
GENE_2369,0.107604
GENE_2370,0.223335
GENE_2371,0.207076
GENE_2372,0.308855
GENE_2373,0.090188
GENE_2374,0.296217
GENE_2375,0.452431
GENE_2376,0.113683
GENE_2377,0.268971
GENE_2378,0.183802
GENE_2379,0.292589
GENE_2380,0.251915
GENE_2381,0.185851
GENE_2382,0.298787
GENE_2383,0.430435
GENE_2384,0.23091
GENE_2385,0.321976
GENE_2386,0.120673
GENE_2387,0.154356
GENE_2388,0.297241
GENE_2389,0.398412
GENE_2390,0.285561
GENE_2391,0.218694
GENE_2392,0.249929
GENE_2393,0.124959
GENE_2394,0.310452
GENE_2395,0.338233
GENE_2396,0.204791
GENE_2397,0.202996
GENE_2398,0.276588
GENE_2399,0.206328
GENE_2400,0.243387
GENE_2401,0.459972
GENE_2402,0.225297
GENE_2403,0.214166
GENE_2404,0.185246
GENE_2405,0.324419
GENE_2406,0.231878
GENE_2407,0.185063
GENE_2408,0.38213
GENE_2409,0.39196
GENE_2410,0.189958
GENE_2411,0.063346
GENE_2412,0.350751
GENE_2413,0.181537
GENE_2414,0.329063
GENE_2415,0.05299
GENE_2416,0.33926
GENE_2417,0.128883
GENE_2418,0.323076
GENE_2419,0.251427
GENE_2421,0.154606
GENE_2422,0.209296
GENE_2423,0.318632
GENE_2424,0.260589
GENE_2425,0.308441
GENE_2426,0.447644
GENE_2427,0.093576
GENE_2428,0.411721
GENE_2429,0.260436
GENE_2430,0.160122
GENE_2431,0.116969
GENE_2432,0.231088
GENE_2433,0.342165
GENE_2434,0.237245
GENE_2435,0.401115
GENE_2436,0.104882
GENE_2437,0.248791
GENE_2438,0.124761
GENE_2439,0.286363
GENE_2440,0.338689
GENE_2441,0.207924
GENE_2442,0.01
GENE_2443,0.269895
GENE_2444,0.293674
GENE_2445,0.290429
GENE_2446,0.373578
GENE_2447,0.142895
GENE_2448,0.318022
GENE_2449,0.369251
GENE_2450,0.072141
GENE_2451,0.281965
GENE_2452,0.199582
GENE_2453,0.241848
GENE_2454,0.284768
GENE_2455,0.201277
GENE_2456,0.182429
GENE_2457,0.253415
GENE_2458,0.141275
GENE_2459,0.141417
GENE_2460,0.317937
GENE_2461,0.135121
GENE_2462,0.316631
GENE_2463,0.296259
GENE_2464,0.077419
GENE_2465,0.182244
GENE_2466,0.369411
GENE_2467,0.151883
GENE_2468,0.20356
GENE_2469,0.296206
GENE_2470,0.328339
GENE_2471,0.224846
GENE_2472,0.190249
GENE_2474,0.392237
GENE_2475,0.42389
GENE_2477,0.347886
GENE_2478,0.258532
GENE_2479,0.169173
GENE_2480,0.166956
GENE_2481,0.302251
GENE_2482,0.29184
GENE_2483,0.39016
GENE_2484,0.315045
GENE_2485,0.099692
GENE_2486,0.355195
GENE_2487,0.150194
GENE_2489,0.211603
GENE_2490,0.27502
GENE_2491,0.449567
GENE_2492,0.560992
GENE_2493,0.310672
GENE_2494,0.23168
GENE_2495,0.303451
GENE_2496,0.338766
GENE_2497,0.217933
GENE_2498,0.429521
GENE_2499,0.273007
GENE_2500,0.299774
GENE_2501,0.316592
GENE_2502,0.292159
GENE_2503,0.333894
GENE_2504,0.188275
GENE_2505,0.19417
GENE_2506,0.139985
GENE_2507,0.29395
GENE_2508,0.327894
GENE_2509,0.295777
GENE_2510,0.417449
GENE_2511,0.24944
GENE_2512,0.316874
GENE_2513,0.14083
GENE_2514,0.21129
GENE_2515,0.319554
GENE_2516,0.33491
GENE_2517,0.220603
GENE_2518,0.24284
GENE_2519,0.098213
GENE_2520,0.214297
GENE_2521,0.339038
GENE_2522,0.307521
GENE_2523,0.300067
GENE_2524,0.254977
GENE_2525,0.250706
GENE_2526,0.183968
GENE_2527,0.319883
GENE_2528,0.292097
GENE_2529,0.299202
GENE_2530,0.197397
GENE_2531,0.034666
GENE_2533,0.359715
GENE_2534,0.202116
GENE_2535,0.163722
GENE_2536,0.319348
GENE_2537,0.210799
GENE_2538,0.355994
GENE_2539,0.311701
GENE_2540,0.318357
GENE_2541,0.113404
GENE_2543,0.371194
GENE_2544,0.276125
GENE_2545,0.213072
GENE_2546,0.264339
GENE_2547,0.072376
GENE_2548,0.290865
GENE_2549,0.147063
GENE_2550,0.114733
GENE_2551,0.097764
GENE_2552,0.361269
GENE_2553,0.187074
GENE_2554,0.403373
GENE_2555,0.19642
GENE_2556,0.079264
GENE_2557,0.138348
GENE_2558,0.373581
GENE_2559,0.23441
GENE_2560,0.195171
GENE_2561,0.266002
GENE_2562,0.300178
GENE_2563,0.36174
GENE_2564,0.39485
GENE_2565,0.214023
GENE_2566,0.117395
GENE_2567,0.208653
GENE_2568,0.276028
GENE_2569,0.153624
GENE_2571,0.154285
GENE_2572,0.284379
GENE_2573,0.245135
GENE_2574,0.25328
GENE_2575,0.17415
GENE_2576,0.22696
GENE_2577,0.157577
GENE_2578,0.33902
GENE_2579,0.353525
GENE_2580,0.065381
GENE_2581,0.157049
GENE_2582,0.100347
GENE_2583,0.184998
GENE_2584,0.241656
GENE_2585,0.105035
GENE_2586,0.157814
GENE_2588,0.149604
GENE_2589,0.270727
GENE_2590,0.256934
GENE_2591,0.177826
GENE_2592,0.267682
GENE_2593,0.195332
GENE_2594,0.222834
GENE_2595,0.417345
GENE_2596,0.384046
