gene,score
CG1520,0.085649
CG15288,0.199294
CG1454,0.186641
CG4158,0.204947
CG12072,0.205556
CG3757,0.334731
CG1322,0.369986
CG15792,0.165255
CG11529,0.185349
CG11110,0.430366
CG7314,0.446382
CG11228,0.248264
CG10659,0.258965
CG14782,0.34734
CG14211,0.410931
CG7349,0.343747
CG6905,0.625266
CG4936,0.369383
CG31045,0.270705
CG14291,0.290453
CG7852,0.232545
CG14543,0.373893
CG9771,0.183749
CG5727,0.300201
CG13466,0.336259
CG4592,0.368777
CG11099,0.540508
CG16772,0.261645
CG6011,0.321578
CG3440,0.01
CG12470,0.148098
CG4185,0.104704
CG5847,0.336238
CG10778,0.256442
CG12391,0.383075
CG9689,0.07888
CG4365,0.272283
CG12249,0.074081
CG3086,0.159794
CG11908,0.140244
CG6335,0.075477
CG3388,0.316959
CG31510,0.299711
CG7340,0.18381
CG11207,0.123358
CG30419,0.35119
CG14632,0.189114
CG15263,0.168312
CG33545,0.581468
CG5902,0.27632
CG8649,0.244021
CG11164,0.014279
CG3315,0.24554
CG1128,0.302976
CG14676,0.206524
CG5765,0.233331
CG17005,0.359948
CG11900,0.377201
CG10650,0.290658
CG11274,0.371578
CG6130,0.322851
CG1863,0.191638
CG33513,0.558513
CG16747,0.230679
CG15623,0.28421
CG30151,0.094368
CG4634,0.174052
CG3244,0.502018
CG18543,0.115127
CG18607,0.361042
CG13405,0.326647
CG11453,0.23737
CG2987,0.308901
CG10338,0.076355
CG10449,0.195931
CG30438,0.390152
CG33134,0.028609
CG8732,0.153195
CG14745,0.21996
CG8804,0.46992
CG15862,0.462275
CG2328,0.308104
CG7734,0.205957
CG9033,0.232222
CG8776,0.327821
CG4740,0.321794
CG8468,0.370235
CG10146,0.287642
CG8428,0.23741
CG8098,0.157506
CG4847,0.254712
CG15095,0.121649
CG10079,0.295371
CG15673,0.290917
CG13494,0.344368
CG11495,0.167283
CG12010,0.22018
CG10866,0.221124
CG7188,0.071422
CG6185,0.181579
CG7936,0.193368
CG5284,0.304785
CG4950,0.157583
CG4899,0.412086
CG4531,0.439272
CG4314,0.406857
CG3971,0.39362
CG9681,0.338056
CG14059,0.253321
CG13724,0.357564
CG13698,0.357786
CG5123,0.211372
CG8733,0.351878
CG32442,0.157463
CG1063,0.263841
CG1213,0.098586
CG15592,0.292442
CG2360,0.490539
CG1252,0.294511
CG11993,0.331393
CG6796,0.227576
CG12116,0.018829
CG3645,0.203481
CG8949,0.433495
CG10913,0.426108
CG13871,0.335527
CG5079,0.475067
CG17300,0.450571
CG11314,0.395699
CG31674,0.305247
CG7795,0.400289
CG18476,0.22226
CG8102,0.424019
CG6057,0.325086
CG3595,0.216421
CG7692,0.236137
CG11372,0.057564
CG15646,0.712259
CG12708,0.510228
CG31449,0.511631
CG31359,0.50308
CG5834,0.615999
CG6489,0.595377
CG1925,0.222036
CG14956,0.185094
CG31908,0.341681
CG9062,0.311209
CG5538,0.117438
CG12003,0.326201
CG9070,0.233036
CG16848,0.467154
CG7747,0.171302
CG2291,0.26805
CG3002,0.258253
CG9113,0.347338
CG18801,0.195969
CG5147,0.30504
CG32055,0.409702
CG31781,0.209291
CG15601,0.332264
CG12297,0.279221
CG9509,0.29528
CG13076,0.043323
CG5645,0.32794
CG10202,0.377647
CG3590,0.373329
CG15443,0.423657
CG8694,0.298816
CG7450,0.217891
CG4832,0.245377
CG13941,0.246157
CG11317,0.249096
CG15270,0.286674
CG3994,0.27958
CG31828,0.455004
CG15257,0.063541
CG4192,0.154492
CG4587,0.185936
CG3903,0.174339
CG4891,0.445079
CG4894,0.201362
CG12455,0.391783
CG13258,0.19134
CG4163,0.034866
CG5876,0.114356
CG5861,0.508345
CG4214,0.17856
CG4455,0.102396
CG17928,0.254847
CG13270,0.381876
CG13271,0.167775
CG17932,0.221856
CG31991,0.080442
CG13284,0.240808
CG31748,0.286073
CG31750,0.313858
CG6860,0.295282
CG5559,0.016603
CG31783,0.268316
CG31741,0.023817
CG5755,0.189461
CG31787,0.181406
CG10413,0.184525
CG10383,0.474182
CG10373,0.101545
CG10369,0.334635
CG17324,0.363233
CG17322,0.01
CG17321,0.331736
CG31792,0.293668
CG10470,0.12182
CG13086,0.323673
CG16771,0.251738
CG10234,0.37104
CG31699,0.219184
CG10165,0.281045
CG33116,0.327663
CG10337,0.275419
CG13078,0.260215
CG13077,0.324789
CG10334,0.346452
CG10481,0.201589
CG10664,0.164311
CG13970,0.272063
CG11012,0.255235
CG16798,0.325554
CG15130,0.416255
CG18858,0.586163
CG31683,0.456642
CG2493,0.117255
CG18810,0.216443
CG2617,0.124356
CG9317,0.249221
CG9318,0.322627
CG9270,0.523625
CG9264,0.033445
CG9257,0.241666
CG8666,0.244462
CG31620,0.325122
CG3305,0.190126
CG1506,0.363421
CG11630,0.336627
CG31600,0.181388
CG31693,0.337608
CG6691,0.204153
CG3635,0.420814
CG5929,0.01
CG5922,0.092541
CG11665,0.176853
CG1298,0.223264
CG7897,0.309975
CG14468,0.128066
CG7881,0.233887
CG33131,0.380602
CG14591,0.256547
CG14589,0.145273
CG6293,0.164624
CG6649,0.241263
CG17907,0.235172
CG14379,0.289867
CG9852,0.40652
CG31150,0.202672
CG6126,0.115207
CG1744,0.204255
CG17923,0.218249
CG31998,0.113299
CG11212,0.346615
CG30432,0.39049
CG3194,0.334878
CG3271,0.420642
CG3409,0.305886
CG9428,0.417515
CG9430,0.17344
CG9432,0.413964
CG3268,0.297573
CG9438,0.227708
CG3287,0.371688
CG9447,0.23605
CG33349,0.263166
CG3567,0.164776
CG12847,0.309341
CG10106,0.01
CG12843,0.289531
CG12143,0.156408
CG2374,0.170759
CG4471,0.220631
CG4445,0.323799
CG11145,0.340808
CG11127,0.372985
CG2146,0.13872
CG2144,0.237478
CG2105,0.200273
CG17985,0.303805
CG1339,0.270896
CG1941,0.160248
CG1942,0.283881
CG30377,0.42389
CG12159,0.276176
CG17853,0.287212
CG8791,0.131509
CG30381,0.32468
CG30379,0.246591
CG14764,0.405037
CG14766,0.276953
CG11196,0.214621
CG8714,0.203941
CG17976,0.271472
CG8713,0.204166
CG11210,0.200462
CG30373,0.145012
CG2183,0.325729
CG14756,0.189429
CG2060,0.284308
CG2062,0.363334
CG8693,0.221125
CG2397,0.319411
CG8735,0.283107
CG8734,0.215197
CG30355,0.320166
CG14744,0.303255
CG14743,0.195574
CG14767,0.31015
CG30352,0.244687
CG10844,0.329739
CG8248,0.39079
CG8237,0.246592
CG8230,0.238695
CG8213,0.056595
CG8083,0.090964
CG11778,0.225013
CG8075,0.175443
CG30344,0.245911
CG30345,0.253701
CG8008,0.441641
CG8046,0.362589
CG8026,0.304889
CG8027,0.300205
CG30343,0.48069
CG13739,0.469467
CG8799,0.251408
CG13951,0.292281
CG8805,0.312989
CG12929,0.357975
CG30340,0.26566
CG1698,0.380393
CG1665,0.317109
CG1667,0.18513
CG1441,0.374522
CG12130,0.290504
CG18445,0.205446
CG2292,0.28922
CG12920,0.088521
CG12209,0.164808
CG12913,0.232285
CG12910,0.355869
CG12900,0.140693
CG11825,0.678353
CG12891,0.339704
CG11761,0.214125
CG12309,0.239816
CG12341,0.188721
CG12344,0.229107
CG13218,0.260327
CG13228,0.41258
CG13227,0.296469
CG13217,0.353402
CG13215,0.173658
CG9080,0.158758
CG13220,0.60635
CG13210,0.069713
CG13207,0.184858
CG12387,0.325459
CG12386,0.242925
CG12385,0.142507
CG30030,0.164327
CG9023,0.496645
CG13196,0.124518
CG13195,0.307433
CG8988,0.362431
CG8271,0.522623
CG13189,0.222935
CG30037,0.422789
CG33145,0.284634
CG8975,0.394425
CG8453,0.330966
CG8856,0.211136
CG13170,0.23204
CG13169,0.220909
CG8850,0.433025
CG8839,0.230358
CG30047,0.109967
CG30049,0.154273
CG33013,0.235826
CG13160,0.203142
CG30048,0.222024
CG8824,0.192114
CG30044,0.426062
CG8594,0.170034
CG30054,0.289333
CG12372,0.489611
CG33671,0.539634
CG33672,0.559591
CG8785,0.253488
CG8632,0.179729
CG8766,0.133088
CG8657,0.27971
CG17579,0.252936
CG17577,0.083474
CG3790,0.154482
CG3814,0.247471
CG13323,0.286873
CG13324,0.151421
CG3955,0.251236
CG15870,0.362931
CG4016,0.216064
CG12251,0.349887
CG4627,0.347446
CG4630,0.245931
CG4663,0.221347
CG4670,0.309911
CG4676,0.118566
CG6016,0.324583
CG33528,0.8569
CG13335,0.395317
CG13338,0.235579
CG12295,0.25557
CG6553,0.044264
CG8323,0.221704
CG18327,0.134209
CG18324,0.166645
CG8394,0.35912
CG8536,0.051177
CG8585,0.203941
CG10117,0.215621
CG12869,0.359558
CG12866,0.310344
CG12865,0.275646
CG10207,0.511836
CG33506,0.326154
CG10240,0.358945
CG10242,0.300918
CG10243,0.369121
CG10248,0.23552
CG8095,0.160638
CG16827,0.194652
CG8180,0.140605
CG12960,0.242215
CG30468,0.245355
CG30464,0.358013
CG8182,0.213183
CG30471,0.453443
CG8195,0.314917
CG30089,0.231405
CG8249,0.380789
CG8291,0.258772
CG8297,0.522259
CG8299,0.369986
CG8302,0.302402
CG8389,0.281663
CG8399,0.296194
CG8405,0.173486
CG10731,0.499211
CG8433,0.579811
CG15706,0.332577
CG3666,0.309001
CG3615,0.229821
CG3896,0.337679
CG15711,0.163985
CG7964,0.461369
CG7969,0.523988
CG15925,0.274511
CG8380,0.157455
CG8311,0.249553
CG8303,0.145553
CG5065,0.36612
CG8178,0.289964
CG30463,0.156951
CG8652,0.24308
CG15614,0.33454
CG9013,0.370755
CG30461,0.736221
CG9002,0.536923
CG9001,0.20551
CG9000,0.190335
CG15611,0.123149
CG17287,0.16415
CG18469,0.217764
CG12699,0.236317
CG6550,0.270641
CG30104,0.574536
CG30103,0.01
CG6484,0.30395
CG10936,0.175355
CG14485,0.259259
CG10934,0.232006
CG4984,0.244224
CG6401,0.114356
CG5002,0.182733
CG6370,0.16726
CG18635,0.197023
CG30323,0.071685
CG5773,0.325192
CG33958,0.317196
CG5581,0.235714
CG12263,0.416997
CG5226,0.148035
CG30119,0.272089
CG5482,0.309456
CG15088,0.229087
CG18609,0.27717
CG17821,0.255646
CG33147,0.557364
CG33146,0.189481
CG15094,0.155084
CG15096,0.177765
CG15106,0.355554
CG30329,0.124874
CG30125,0.391361
CG15117,0.115435
CG15110,0.017529
CG15111,0.308677
CG10737,0.185049
CG11961,0.472531
CG10051,0.321187
CG9416,0.358112
CG10062,0.125391
CG10073,0.07939
CG10081,0.298453
CG7744,0.321235
CG11007,0.196896
CG15121,0.035354
CG15122,0.225007
CG15904,0.410575
CG11018,0.416825
CG11797,0.310865
CG8654,0.170167
CG16894,0.044083
CG11208,0.247255
CG11209,0.357051
CG8908,0.295235
CG10444,0.378254
CG9090,0.372823
CG11200,0.287262
CG18067,0.252605
CG13431,0.212023
CG30153,0.14861
CG11175,0.237938
CG13438,0.21903
CG13442,0.304939
CG15225,0.217716
CG17999,0.24374
CG15227,0.261204
CG9235,0.276503
CG15651,0.261073
CG30296,0.177547
CG15654,0.368042
CG15655,0.079756
CG4050,0.380939
CG4302,0.252862
CG15661,0.380522
CG10069,0.322719
CG10505,0.197428
CG30387,0.572753
CG30394,0.314988
CG30283,0.227441
CG18870,0.17765
CG15674,0.265778
CG17922,0.079613
CG17952,0.312737
CG4402,0.252202
CG13492,0.427508
CG13487,0.1582
CG9304,0.255255
CG33227,0.576264
CG9308,0.283136
CG13500,0.328985
CG6437,0.331109
CG11073,0.276665
CG6698,0.235081
CG11269,0.137472
CG6727,0.234033
CG3074,0.159681
CG3290,0.429271
CG30277,0.214106
CG3382,0.332718
CG3380,0.205245
CG3413,0.041655
CG10972,0.278319
CG3701,0.214796
CG33143,0.211281
CG4414,0.335311
CG3746,0.196563
CG30269,0.448205
CG30267,0.365505
CG3536,0.492055
CG3622,0.143544
CG30272,0.350029
CG30265,0.440042
CG9826,0.111964
CG3649,0.15871
CG13535,0.229799
CG3499,0.268999
CG13533,0.117433
CG30193,0.182125
CG3831,0.377445
CG30194,0.503982
CG30189,0.467986
CG30191,0.198125
CG30186,0.272576
CG13545,0.402954
CG30188,0.247327
CG3502,0.050861
CG3500,0.189254
CG9815,0.274749
CG13559,0.228892
CG33151,0.127863
CG5372,0.15417
CG30184,0.310828
CG5398,0.348318
CG17664,0.308658
CG4019,0.413134
CG5539,0.195086
CG4763,0.318998
CG5554,0.392347
CG5562,0.227989
CG4585,0.108483
CG3803,0.481551
CG4324,0.275104
CG3907,0.220562
CG11388,0.228133
CG3167,0.249913
CG3182,0.159566
CG10339,0.151139
CG13569,0.274251
CG4065,0.243018
CG12240,0.224158
CG13576,0.572116
CG3385,0.378566
CG3394,0.42001
CG3419,0.439178
CG30165,0.248884
CG30164,0.184583
CG15874,0.266244
CG4589,0.284537
CG13582,0.286881
CG13592,0.372262
CG11413,0.279023
CG4622,0.353985
CG3522,0.340298
CG4741,0.205809
CG3616,0.20097
CG4781,0.235281
CG4859,0.417513
CG2928,0.23344
CG30420,0.217887
CG9071,0.153302
CG2857,0.091941
CG15860,0.188569
CG30427,0.300392
CG3770,0.028414
CG3829,0.30417
CG3533,0.328824
CG9380,0.247687
CG32475,0.290553
CG6851,0.089098
CG17142,0.564956
CG13877,0.423012
CG32476,0.288329
CG12313,0.315163
CG3279,0.255402
CG12502,0.295048
CG13907,0.320571
CG13904,0.091308
CG9194,0.218177
CG9128,0.305534
CG9186,0.01
CG9153,0.277845
CG2211,0.236819
CG1214,0.057223
CG1004,0.29589
CG33166,0.349151
CG7955,0.160039
CG13927,0.252489
CG13919,0.161597
CG12035,0.179592
CG18173,0.18336
CG13921,0.302024
CG2054,0.073599
CG13936,0.212383
CG12025,0.270572
CG1887,0.170471
CG5687,0.28755
CG1927,0.417026
CG13810,0.154935
CG5712,0.279454
CG32305,0.47976
CG1275,0.109283
CG32300,0.178169
CG13806,0.278808
CG13801,0.303562
CG1317,0.12757
CG1146,0.25033
CG14949,0.314896
CG1246,0.185979
CG2103,0.317581
CG1869,0.294134
CG7740,0.185274
CG11537,0.401821
CG12034,0.271729
CG14960,0.149031
CG12017,0.397328
CG17723,0.434672
CG32279,0.101401
CG12077,0.127372
CG14971,0.196085
CG10359,0.163976
CG10858,0.335197
CG32262,0.505366
CG32263,0.115388
CG12006,0.131773
CG1079,0.145398
CG10849,0.01
CG14981,0.162235
CG1134,0.230128
CG32256,0.346197
CG14987,0.522027
CG32258,0.357735
CG18869,0.020728
CG18676,0.284112
CG1232,0.162155
CG15006,0.136805
CG15007,0.212769
CG15008,0.312908
CG1259,0.337467
CG15011,0.253081
CG1309,0.244104
CG1273,0.20527
CG32250,0.213267
CG7452,0.517995
CG15020,0.166655
CG32244,0.167455
CG11353,0.198131
CG11357,0.249042
CG32246,0.199254
CG32234,0.353462
CG7514,0.269766
CG18418,0.245894
CG7503,0.240571
CG4780,0.029512
CG10633,0.159433
CG10624,0.274231
CG4852,0.26795
CG10596,0.232572
CG10590,0.132691
CG5505,0.135742
CG33717,0.743002
CG33718,1.0
CG10491,0.245958
CG5592,0.349699
CG32413,0.395898
CG10486,0.32218
CG10483,0.47773
CG33523,0.371206
CG6596,0.303082
CG6600,0.040184
CG10226,0.220311
CG10181,0.278809
CG10173,0.369143
CG32401,0.355955
CG32402,0.259851
CG13300,0.348879
CG32398,0.280925
CG8339,0.402019
CG10129,0.080557
CG10125,0.198842
CG32395,0.118775
CG10121,0.34271
CG9943,0.252054
CG9953,0.404973
CG10063,0.354238
CG14830,0.388913
CG8602,0.274241
CG8596,0.185475
CG8588,0.11061
CG8583,0.320183
CG32380,0.355434
CG8546,0.397193
CG8541,0.278011
CG7506,0.49772
CG32373,0.390081
CG8111,0.547035
CG7919,0.178522
CG7962,0.243221
CG7979,0.173049
CG13678,0.506458
CG33274,0.32698
CG13670,0.338454
CG7081,0.220397
CG17352,0.178547
CG32354,0.307682
CG6817,0.280194
CG6822,0.147181
CG32355,0.13682
CG5989,0.283672
CG33162,0.241085
CG32022,0.31971
CG6524,0.306731
CG32025,0.238386
CG5751,0.203823
CG4999,0.200796
CG5741,0.30583
CG5008,0.024228
CG13313,0.172363
CG4942,0.214655
CG32032,0.297381
CG14181,0.525837
CG4484,0.360523
CG4476,0.554874
CG4483,0.20583
CG4477,0.363674
CG4432,0.194006
CG4446,0.470826
CG4080,0.219114
CG32036,0.46452
CG3424,0.063471
CG12525,0.371117
CG3280,0.249818
CG3322,0.237402
CG18177,0.424847
CG6749,0.340885
CG8177,0.292221
CG14173,0.253952
CG14163,0.210753
CG14160,0.331917
CG32053,0.107729
CG32054,0.379757
CG6640,0.080943
CG14157,0.244086
CG32058,0.233505
CG6449,0.181621
CG6404,0.17027
CG7923,0.112837
CG32079,0.24549
CG32081,0.09639
CG7888,0.30869
CG6279,0.112112
CG32071,0.143015
CG7628,0.577446
CG32074,0.452676
CG14143,0.512658
CG32076,0.281162
CG6210,0.24598
CG7573,0.245583
CG6149,0.331551
CG7557,0.398862
CG32090,0.25097
CG32089,0.401297
CG6097,0.149325
CG32091,0.296686
CG32087,0.242155
CG14131,0.076259
CG5946,0.233348
CG5917,0.317668
CG5906,0.138267
CG11588,0.271105
CG6938,0.122199
CG6928,0.22941
CG17152,0.27454
CG6827,0.114046
CG9760,0.330634
CG6906,0.440363
CG5620,0.01
CG4357,0.636899
CG32103,0.350779
CG10620,0.28792
CG32111,0.277957
CG10960,0.300787
CG11010,0.059452
CG32114,0.165134
CG11262,0.202555
CG11268,0.163259
CG11278,0.165517
CG11280,0.22399
CG11281,0.248324
CG10713,0.297755
CG10116,0.183759
CG17362,0.314081
CG6650,0.125173
CG5842,0.200311
CG4994,0.342578
CG32143,0.153709
CG32145,0.108373
CG17173,0.183144
CG10006,0.472812
CG13460,0.132463
CG16959,0.308141
CG6859,0.410308
CG6869,0.245387
CG7011,0.35609
CG7259,0.199433
CG12327,0.295707
CG7255,0.22486
CG7276,0.247881
CG7272,0.051154
CG7739,0.223192
CG13446,0.208722
CG7297,0.266957
CG17943,0.073345
CG17032,0.049383
CG5474,0.208065
CG5027,0.227526
CG32155,0.253253
CG32154,0.087398
CG13068,0.396265
CG13065,0.288414
CG13050,0.495951
CG13049,0.01
CG4962,0.289983
CG18814,0.390859
CG4729,0.338785
CG4680,0.281152
CG4672,0.134057
CG4109,0.380416
CG13031,0.127582
CG13026,0.286608
CG11081,0.405815
CG17245,0.842136
CG18405,0.415287
CG3408,0.677701
CG10738,0.176311
CG3216,0.377781
CG6669,0.339765
CG15427,0.469528
CG30143,0.524936
CG33202,0.571277
CG10443,0.517674
CG12781,0.526435
CG7527,0.444777
CG6456,0.108113
CG3897,0.47437
CG3874,0.231184
CG7589,0.333902
CG7571,0.079758
CG32177,0.321183
CG6052,0.305899
CG32178,0.346846
CG32186,0.312247
CG32190,0.148171
CG5582,0.151345
CG14585,0.183294
CG14586,0.333039
CG7446,0.277898
CG5535,0.216282
CG7408,0.215104
CG5506,0.212271
CG7402,0.074735
CG5485,0.286411
CG32193,0.158708
CG5137,0.130449
CG6893,0.377268
CG18363,0.138348
CG3979,0.201073
CG3961,0.288563
CG14076,0.049896
CG6836,0.232674
CG11619,0.162682
CG3797,0.207756
CG14082,0.254898
CG9739,0.340249
CG9655,0.212673
CG14084,0.168904
CG14088,0.366718
CG14095,0.107321
CG18294,0.541323
CG9472,0.275565
CG9299,0.415607
CG9262,0.307998
CG9376,0.367312
CG8533,0.371949
CG14103,0.174029
CG7978,0.284355
CG14182,0.120133
CG7654,0.295915
CG14186,0.34269
CG7385,0.177222
CG7290,0.01
CG32224,0.134806
CG6996,0.39123
CG32225,0.229081
CG13248,0.233128
CG5282,0.106114
CG5262,0.212534
CG5910,0.150453
CG5130,0.327906
CG17637,0.667148
CG18281,0.724819
CG5078,0.021362
CG4825,0.145842
CG4786,0.327763
CG13250,0.379616
CG13253,0.132307
CG13252,0.243454
CG32433,0.264273
CG4289,0.15967
CG3698,0.409762
CG3634,0.21979
CG3288,0.178717
CG10580,0.404661
CG10564,0.256807
CG12974,0.332136
CG11309,0.112286
CG5081,0.236883
CG7202,0.284541
CG11306,0.351549
CG32447,0.232385
CG14573,0.154204
CG7407,0.100913
CG7442,0.271823
CG7458,0.509483
CG7464,0.446266
CG7130,0.28498
CG11489,0.284847
CG11440,0.433311
CG11438,0.295357
CG11437,0.216302
CG11426,0.469256
CG11425,0.340993
CG14455,0.327896
CG14452,0.622346
CG12546,0.715564
CG11367,0.46122
CG32462,0.425793
CG11137,0.324853
CG9778,0.324343
CG1103,0.296748
CG14646,0.292305
CG9855,0.417616
CG9809,0.444584
CG31522,0.34564
CG12584,0.25903
CG14662,0.219015
CG2604,0.158332
CG1158,0.295963
CG2666,0.528984
CG2902,0.2442
CG2519,0.256243
CG12746,0.16574
CG1208,0.152683
CG2019,0.320296
CG10280,0.264084
CG31558,0.239684
CG15585,0.381242
CG1150,0.159961
CG10303,0.117873
CG1151,0.271141
CG1153,0.105693
CG15591,0.054657
CG15596,0.119401
CG1154,0.217309
CG15594,0.335843
CG1155,0.278723
CG1157,0.253482
CG31561,0.39445
CG1169,0.351292
CG15188,0.209411
CG10277,0.15054
CG1021,0.21529
CG31482,0.254568
CG15179,0.389022
CG2342,0.19708
CG1288,0.067398
CG14606,0.23065
CG14605,0.377461
CG10047,0.01
CG31496,0.294726
CG10101,0.17518
CG1287,0.157351
CG1279,0.217768
CG32465,0.129488
CG31146,0.042699
CG2616,0.206699
CG31284,0.090606
CG2943,0.096764
CG2791,0.247032
CG2781,0.370381
CG14463,0.125779
CG2698,0.371712
CG11035,0.100114
CG9620,0.182637
CG9613,0.264989
CG7459,0.278075
CG11737,0.252189
CG31454,0.382017
CG31259,0.12619
CG31460,0.299068
CG9716,0.243172
CG9773,0.207842
CG8112,0.292845
CG11768,0.289797
CG11775,0.259929
CG31100,0.446945
CG16736,0.321674
CG8444,0.32448
CG8861,0.26405
CG8866,0.35092
CG8135,0.338154
CG18802,0.323043
CG9393,0.173335
CG33104,0.403392
CG33105,0.349282
CG18542,0.356083
CG32939,0.36674
CG31332,0.594481
CG31352,0.586289
CG12950,0.26485
CG31412,0.153685
CG31411,0.666923
CG31415,0.418745
CG8412,0.221515
CG8507,0.225025
CG8516,0.114653
CG8534,0.35645
CG16905,0.65426
CG16904,0.320124
CG9459,0.472984
CG9458,0.283424
CG12806,0.25669
CG31405,0.228921
CG5361,0.207311
CG6264,0.136573
CG31147,0.315829
CG31394,0.182545
CG14681,0.679338
CG33676,0.593586
CG4073,0.171386
CG14690,0.391078
CG14691,0.078121
CG31272,0.207787
CG14694,0.25147
CG6574,0.412035
CG4591,0.350897
CG6608,0.227889
CG4695,0.131879
CG6629,0.156548
CG6633,0.323223
CG4739,0.349384
CG17200,0.423573
CG4772,0.122978
CG6666,0.306169
CG6672,0.233796
CG17721,0.341591
CG6728,0.269225
CG5276,0.241487
CG6744,0.599514
CG5281,0.519323
CG14709,0.352597
CG6790,0.40626
CG5342,0.447736
CG14713,0.342048
CG12594,0.410626
CG14723,0.328691
CG31116,0.293465
CG6959,0.307484
CG6962,0.10847
CG14731,0.234904
CG12213,0.203279
CG18347,0.277938
CG12201,0.181638
CG10007,0.261355
CG31358,0.178009
CG14736,0.154636
CG14741,0.160502
CG31361,0.118712
CG15807,0.20221
CG10094,0.109714
CG10093,0.29261
CG17738,0.16151
CG10090,0.17604
CG10035,0.13385
CG10096,0.783616
CG10097,0.746744
CG5167,0.267689
CG5196,0.200717
CG5657,0.355384
CG5925,0.426728
CG5887,0.541222
CG18549,0.284541
CG34055,0.228305
CG33959,0.308408
CG18530,0.322248
CG6234,0.142424
CG6225,0.29511
CG6802,0.236412
CG12286,0.228247
CG5724,0.270169
CG5999,0.261294
CG7241,0.242642
CG8141,0.200881
CG8476,0.337213
CG8630,0.333533
CG15888,0.423882
CG8644,0.050414
CG8773,0.164092
CG8774,0.30586
CG32473,0.305043
CG8790,0.286446
CG9813,0.286297
CG14377,0.331181
CG14376,0.208558
CG14370,0.354874
CG14369,0.297393
CG14368,0.270279
CG3050,0.245818
CG3061,0.156899
CG14356,0.221243
CG9722,0.032749
CG3360,0.248792
CG7530,0.257886
CG14855,0.210365
CG14856,0.153588
CG14857,0.099494
CG17304,0.197813
CG7026,0.278364
CG7007,0.554009
CG33485,0.418491
CG3984,0.248182
CG12241,0.269134
CG31344,0.333079
CG6499,0.287115
CG4334,0.177463
CG6236,0.347737
CG6202,0.17616
CG5038,0.328117
CG6125,0.159497
CG14869,0.328253
CG31297,0.233274
CG31446,0.239467
CG5399,0.089168
CG5404,0.277437
CG12784,0.33786
CG4606,0.216491
CG4576,0.204791
CG4225,0.109422
CG4287,0.26588
CG10264,0.304365
CG6898,0.180457
CG6725,0.181921
CG6901,0.345869
CG17929,0.130256
CG17930,0.081323
CG31279,0.339785
CG14883,0.177869
CG14899,0.190097
CG14901,0.313054
CG11769,0.348321
CG10345,0.195863
CG12783,0.35726
CG17562,0.233088
CG17560,0.113335
CG10326,0.383507
CG31498,0.139409
CG3853,0.119726
CG5823,0.374682
CG7623,0.128563
CG7539,0.01
CG14327,0.360103
CG14324,0.208272
CG14326,0.098969
CG18212,0.307954
CG7655,0.121424
CG31247,0.542234
CG14315,0.194054
CG7218,0.487602
CG7985,0.281199
CG7142,0.169287
CG7126,0.186584
CG7675,0.261403
CG7685,0.226369
CG10864,0.22199
CG7695,0.27231
CG7698,0.211443
CG7700,0.188823
CG7705,0.279836
CG7709,0.194869
CG32848,0.364831
CG7720,0.222819
CG18208,0.215315
CG31222,0.166082
CG31149,0.256654
CG6008,0.16766
CG11779,0.38286
CG5835,0.289169
CG5558,0.459073
CG31475,0.320678
CG11703,0.111077
CG5250,0.136661
CG7342,0.311572
CG16727,0.173305
CG6231,0.09004
CG6184,0.191419
CG7411,0.374491
CG4608,0.268416
CG4583,0.416694
CG4686,0.223023
CG4562,0.12659
CG4465,0.208702
CG4770,0.322007
CG4462,0.213588
CG4459,0.061286
CG4451,0.558175
CG31213,0.383782
CG33933,0.451737
CG33934,0.745486
CG31208,0.10973
CG31209,0.356464
CG10883,0.171125
CG15685,0.211515
CG4323,0.308394
CG16953,0.300075
CG15923,0.117383
CG18039,0.147835
CG17274,0.261205
CG5609,0.147117
CG5621,0.278857
CG5670,0.296375
CG5685,0.450939
CG3671,0.375945
CG5760,0.27898
CG5802,0.036036
CG5862,0.287064
CG5892,0.107168
CG6475,0.01
CG7922,0.267106
CG31343,0.206757
CG31336,0.186364
CG31173,0.176331
CG31335,0.100056
CG31424,0.145949
CG31423,0.100997
CG7084,0.335566
CG5388,0.310799
CG7071,0.397318
CG5315,0.065096
CG6921,0.1144
CG4917,0.184784
CG6969,0.30949
CG12800,0.123439
CG4907,0.111499
CG6660,0.177048
CG17244,0.227917
CG6679,0.303922
